VGS_V,VDS_V,I_model_A
1,2.4000000000000004,0
1,2.4250000000000003,0
1,2.4500000000000002,0
1,2.4750000000000001,0
1,2.5,0
1,2.5250000000000004,0
1,2.5500000000000003,0
1,2.5750000000000002,0
1,2.6000000000000001,0
1,2.625,0
1,2.6500000000000004,0
1,2.6750000000000003,0
1,2.7000000000000002,0
1,2.7250000000000001,0
1,2.75,0
1,2.7750000000000004,0
1,2.8000000000000003,0
1,2.8250000000000002,0
1,2.8500000000000001,0
1,2.875,0
1,2.9000000000000004,0
1,2.9250000000000003,0
1,2.9500000000000002,0
1,2.9750000000000001,0
1,3,0
1.5,0,0
1.5,0.025000000000000001,1.4382187500000002e-05
1.5,0.050000000000000003,2.75275e-05
1.5,0.075000000000000011,3.943406250000001e-05
1.5,0.10000000000000001,5.0100000000000012e-05
1.5,0.125,5.9523437500000013e-05
1.5,0.15000000000000002,6.7702500000000004e-05
1.5,0.17500000000000002,7.4635312500000031e-05
1.5,0.20000000000000001,8.0320000000000017e-05
1.5,0.22500000000000001,8.4754687500000026e-05
1.5,0.25,8.7937500000000017e-05
1.5,0.27500000000000002,8.9866562500000039e-05
1.5,0.30000000000000004,9.0540000000000038e-05
1.5,0.32500000000000001,9.0585000000000028e-05
1.5,0.35000000000000003,9.0630000000000018e-05
1.5,0.375,9.0675000000000036e-05
1.5,0.40000000000000002,9.0720000000000039e-05
1.5,0.42500000000000004,9.076500000000003e-05
1.5,0.45000000000000001,9.081000000000002e-05
1.5,0.47500000000000003,9.0855000000000037e-05
1.5,0.5,9.0900000000000028e-05
1.5,0.52500000000000002,9.0945000000000031e-05
1.5,0.55000000000000004,9.0990000000000022e-05
1.5,0.57500000000000007,9.1035000000000039e-05
1.5,0.60000000000000009,9.1080000000000029e-05
1.5,0.625,9.1125000000000033e-05
1.5,0.65000000000000002,9.1170000000000023e-05
1.5,0.67500000000000004,9.1215000000000041e-05
1.5,0.70000000000000007,9.1260000000000031e-05
