 v-sweep                v(g)                   v(d)                   idrain                
 2.540000000000002e+00  2.540000000000002e+00  2.000000000000000e-01  4.979840002100008e-04 
 2.560000000000002e+00  2.560000000000002e+00  2.000000000000000e-01  5.060160002100009e-04 
 2.580000000000002e+00  2.580000000000002e+00  2.000000000000000e-01  5.140480002100007e-04 
 2.600000000000002e+00  2.600000000000002e+00  2.000000000000000e-01  5.220800002100007e-04 
 2.620000000000002e+00  2.620000000000002e+00  2.000000000000000e-01  5.301120002100008e-04 
 2.640000000000002e+00  2.640000000000002e+00  2.000000000000000e-01  5.381440002100010e-04 
 2.660000000000002e+00  2.660000000000002e+00  2.000000000000000e-01  5.461760002100007e-04 
 2.680000000000002e+00  2.680000000000002e+00  2.000000000000000e-01  5.542080002100008e-04 
 2.700000000000002e+00  2.700000000000002e+00  2.000000000000000e-01  5.622400002100009e-04 
 2.720000000000002e+00  2.720000000000002e+00  2.000000000000000e-01  5.702720002100005e-04 
 2.740000000000002e+00  2.740000000000002e+00  2.000000000000000e-01  5.783040002100009e-04 
 2.760000000000002e+00  2.760000000000002e+00  2.000000000000000e-01  5.863360002100008e-04 
 2.780000000000002e+00  2.780000000000002e+00  2.000000000000000e-01  5.943680002100009e-04 
 2.800000000000002e+00  2.800000000000002e+00  2.000000000000000e-01  6.024000002100009e-04 
 2.820000000000002e+00  2.820000000000002e+00  2.000000000000000e-01  6.104320002100008e-04 
 2.840000000000002e+00  2.840000000000002e+00  2.000000000000000e-01  6.184640002100010e-04 
 2.860000000000002e+00  2.860000000000002e+00  2.000000000000000e-01  6.264960002100007e-04 
 2.880000000000002e+00  2.880000000000002e+00  2.000000000000000e-01  6.345280002100011e-04 
 2.900000000000002e+00  2.900000000000002e+00  2.000000000000000e-01  6.425600002100010e-04 
 2.920000000000002e+00  2.920000000000002e+00  2.000000000000000e-01  6.505920002100009e-04 
 2.940000000000002e+00  2.940000000000002e+00  2.000000000000000e-01  6.586240002100009e-04 
 2.960000000000002e+00  2.960000000000002e+00  2.000000000000000e-01  6.666560002100010e-04 
 2.980000000000002e+00  2.980000000000002e+00  2.000000000000000e-01  6.746880002100010e-04 
 3.000000000000002e+00  3.000000000000002e+00  2.000000000000000e-01  6.827200002100009e-04 
 3.020000000000002e+00  3.020000000000002e+00  2.000000000000000e-01  6.907520002100011e-04 
 3.040000000000002e+00  3.040000000000002e+00  2.000000000000000e-01  6.987840002100009e-04 
